Date,Time,Open,Max,Min,Closure,Volume
2018.12.19,00:00,1.1368,1.1438,1.1364,1.1379,11256
2018.12.20,00:00,1.1380,1.1484,1.1376,1.1448,11788
2018.12.21,00:00,1.1449,1.1473,1.1355,1.1372,10736
2018.12.24,00:00,1.1366,1.1438,1.1366,1.1407,10045
2018.12.26,00:00,1.1406,1.1419,1.1342,1.1355,6854
2018.12.27,00:00,1.1354,1.1453,1.1354,1.1429,11912
2018.12.28,00:00,1.1430,1.1472,1.1428,1.1444,10726
2018.12.31,00:00,1.1439,1.1467,1.1421,1.1466,8429
2019.01.02,00:00,1.1458,1.1496,1.1312,1.1342,12483
2019.01.03,00:00,1.1338,1.1410,1.1308,1.1393,15208
2019.01.04,00:00,1.1394,1.1418,1.1345,1.1394,11521
2019.01.07,00:00,1.1411,1.1482,1.1404,1.1475,8062
2019.01.08,00:00,1.1476,1.1484,1.1421,1.1440,8928
2019.01.09,00:00,1.1441,1.1557,1.1438,1.1548,10964
2019.01.10,00:00,1.1549,1.1569,1.1484,1.1497,9683
2019.01.11,00:00,1.1498,1.1539,1.1457,1.1467,9461
2019.01.14,00:00,1.1463,1.1481,1.1450,1.1466,8562
2019.01.15,00:00,1.1467,1.1489,1.1381,1.1405,11086
2019.01.16,00:00,1.1406,1.1424,1.1377,1.1394,8798
2019.01.17,00:00,1.1395,1.1405,1.1369,1.1387,9110
2019.01.18,00:00,1.1388,1.1409,1.1352,1.1363,8222
2019.01.21,00:00,1.1365,1.1390,1.1356,1.1369,5265
2019.01.22,00:00,1.1370,1.1373,1.1335,1.1362,6412
2019.01.23,00:00,1.1361,1.1393,1.1350,1.1380,6622
2019.01.24,00:00,1.1379,1.1390,1.1289,1.1301,11648
2019.01.25,00:00,1.1302,1.1417,1.1300,1.1407,10071
2019.01.28,00:00,1.1409,1.1443,1.1389,1.1427,7766
2019.01.29,00:00,1.1426,1.1449,1.1410,1.1434,9706
2019.01.30,00:00,1.1435,1.1501,1.1405,1.1480,9877
2019.01.31,00:00,1.1481,1.1513,1.1435,1.1445,8763
2019.02.01,00:00,1.1446,1.1487,1.1433,1.1455,7974
2019.02.04,00:00,1.1454,1.1459,1.1423,1.1435,6065
2019.02.05,00:00,1.1434,1.1440,1.1400,1.1404,6116
2019.02.06,00:00,1.1405,1.1409,1.1360,1.1367,6451
2019.02.07,00:00,1.1366,1.1368,1.1324,1.1341,6549
2019.02.08,00:00,1.1340,1.1350,1.1320,1.1321,6565
2019.02.11,00:00,1.1319,1.1329,1.1267,1.1276,5401
2019.02.12,00:00,1.1275,1.1339,1.1257,1.1329,5225
2019.02.13,00:00,1.1328,1.1341,1.1249,1.1256,6435
2019.02.14,00:00,1.1255,1.1309,1.1249,1.1294,6752
2019.02.15,00:00,1.1293,1.1305,1.1233,1.1296,6253
2019.02.18,00:00,1.1290,1.1333,1.1289,1.1309,4897
2019.02.19,00:00,1.1310,1.1356,1.1275,1.1338,6805
2019.02.20,00:00,1.1339,1.1370,1.1324,1.1344,7252
2019.02.21,00:00,1.1343,1.1365,1.1321,1.1336,7611
2019.02.22,00:00,1.1335,1.1355,1.1315,1.1331,5614
2019.02.25,00:00,1.1336,1.1367,1.1334,1.1359,5510
2019.02.26,00:00,1.1358,1.1402,1.1344,1.1392,7245
2019.02.27,00:00,1.1391,1.1402,1.1361,1.1371,7208
2019.02.28,00:00,1.1372,1.1419,1.1360,1.1370,68924
2019.03.01,00:00,1.1369,1.1408,1.1352,1.1366,6041
2019.03.04,00:00,1.1377,1.1380,1.1308,1.1335,5163
2019.03.05,00:00,1.1336,1.1338,1.1289,1.1300,5922
2019.03.06,00:00,1.1301,1.1322,1.1285,1.1307,5440
2019.03.07,00:00,1.1306,1.1319,1.1176,1.1191,7272
2019.03.08,00:00,1.1192,1.1245,1.1184,1.1232,6348
2019.03.11,00:00,1.1233,1.1272,1.1221,1.1262,5710
2019.03.12,00:00,1.1263,1.1304,1.1248,1.1289,5870
2019.03.13,00:00,1.1288,1.1337,1.1277,1.1336,5492
2019.03.14,00:00,1.1335,1.1336,1.1293,1.1305,6150
2019.03.15,00:00,1.1306,1.1343,1.1299,1.1326,5169
2019.03.18,00:00,1.1325,1.1358,1.1318,1.1334,4978
2019.03.19,00:00,1.1335,1.1361,1.1333,1.1353,4724
2019.03.20,00:00,1.1352,1.1447,1.1335,1.1420,6967
2019.03.21,00:00,1.1421,1.1436,1.1342,1.1376,7338
2019.03.22,00:00,1.1375,1.1389,1.1272,1.1302,8331
2019.03.25,00:00,1.1294,1.1330,1.1288,1.1314,6060
2019.03.26,00:00,1.1313,1.1325,1.1262,1.1275,6013
2019.03.27,00:00,1.1274,1.1285,1.1241,1.1248,7632
2019.03.28,00:00,1.1249,1.1260,1.1213,1.1227,7337
2019.03.29,00:00,1.1228,1.1246,1.1209,1.1217,6934
2019.04.01,00:00,1.1227,1.1249,1.1198,1.1202,6264
2019.04.02,00:00,1.1203,1.1215,1.1183,1.1202,5788
2019.04.03,00:00,1.1201,1.1254,1.1201,1.1236,5639
2019.04.04,00:00,1.1237,1.1247,1.1205,1.1220,4605
2019.04.05,00:00,1.1221,1.1245,1.1209,1.1217,4640
2019.04.08,00:00,1.1216,1.1273,1.1214,1.1260,4253
2019.04.09,00:00,1.1261,1.1283,1.1254,1.1264,4696
2019.04.10,00:00,1.1263,1.1286,1.1229,1.1274,5946
2019.04.11,00:00,1.1275,1.1287,1.1249,1.1256,5142
2019.04.12,00:00,1.1257,1.1323,1.1256,1.1298,4647
2019.04.15,00:00,1.1302,1.1320,1.1297,1.1300,4387
2019.04.16,00:00,1.1301,1.1313,1.1279,1.1285,6361
2019.04.17,00:00,1.1284,1.1323,1.1278,1.1297,5662
2019.04.18,00:00,1.1296,1.1303,1.1225,1.1231,5857
2019.04.19,00:00,1.1232,1.1247,1.1231,1.1244,3182
2019.04.22,00:00,1.1243,1.1261,1.1235,1.1257,2988
2019.04.23,00:00,1.1258,1.1260,1.1191,1.1222,5536
2019.04.24,00:00,1.1223,1.1224,1.1140,1.1155,7101
2019.04.25,00:00,1.1154,1.1162,1.1117,1.1133,6247
2019.04.26,00:00,1.1134,1.1173,1.1111,1.1153,6742
2019.04.29,00:00,1.1148,1.1186,1.1144,1.1182,4569
2019.04.30,00:00,1.1183,1.1228,1.1175,1.1214,6508
2019.05.01,00:00,1.1213,1.1264,1.1186,1.1198,6589
2019.05.02,00:00,1.1199,1.1218,1.1170,1.1171,6866
2019.05.03,00:00,1.1172,1.1204,1.1134,1.1200,7565
2019.05.06,00:00,1.1180,1.1208,1.1178,1.1194,7194
2019.05.07,00:00,1.1195,1.1217,1.1166,1.1193,7187
2019.05.08,00:00,1.1192,1.1213,1.1182,1.1193,7306
2019.05.09,00:00,1.1194,1.1250,1.1173,1.1218,8503
2019.05.10,00:00,1.1217,1.1253,1.1217,1.1232,7341
2019.05.13,00:00,1.1235,1.1262,1.1219,1.1225,5977
2019.05.14,00:00,1.1226,1.1243,1.1200,1.1206,5564
2019.05.15,00:00,1.1207,1.1224,1.1177,1.1204,6276
2019.05.16,00:00,1.1205,1.1223,1.1165,1.1173,5050
2019.05.17,00:00,1.1174,1.1183,1.1154,1.1156,4519
2019.05.20,00:00,1.1160,1.1174,1.1150,1.1167,3705
2019.05.21,00:00,1.1168,1.1187,1.1141,1.1162,4844
2019.05.22,00:00,1.1163,1.1179,1.1148,1.1152,3700
2019.05.23,00:00,1.1153,1.1187,1.1106,1.1182,5604
2019.05.24,00:00,1.1181,1.1211,1.1176,1.1203,4072
2019.05.27,00:00,1.1209,1.1214,1.1186,1.1193,2553
2019.05.28,00:00,1.1194,1.1197,1.1159,1.1165,4326
2019.05.29,00:00,1.1164,1.1172,1.1123,1.1135,4506
2019.05.30,00:00,1.1134,1.1142,1.1115,1.1129,4333
2019.05.31,00:00,1.1128,1.1179,1.1124,1.1168,6471
2019.06.03,00:00,1.1167,1.1261,1.1159,1.1243,6186
2019.06.04,00:00,1.1244,1.1276,1.1226,1.1253,6769
2019.06.05,00:00,1.1252,1.1306,1.1219,1.1226,7941
2019.06.06,00:00,1.1225,1.1308,1.1201,1.1276,8550
2019.06.07,00:00,1.1262,1.1262,1.1262,1.1262,1
2019.06.10,00:00,1.1329,1.1330,1.1289,1.1313,4635
2019.06.11,00:00,1.1312,1.1337,1.1300,1.1327,5778
2019.06.12,00:00,1.1326,1.1342,1.1282,1.1291,5445
2019.06.13,00:00,1.1292,1.1303,1.1268,1.1276,5304
2019.06.14,00:00,1.1277,1.1288,1.1202,1.1207,6018
2019.06.17,00:00,1.1210,1.1246,1.1203,1.1221,4362
2019.06.18,00:00,1.1220,1.1242,1.1180,1.1194,7656
2019.06.19,00:00,1.1193,1.1253,1.1186,1.1228,7396
2019.06.20,00:00,1.1229,1.1316,1.1229,1.1292,8489
2019.06.21,00:00,1.1293,1.1377,1.1282,1.1368,7840
2019.06.24,00:00,1.1372,1.1403,1.1370,1.1396,5541
2019.06.25,00:00,1.1397,1.1411,1.1343,1.1368,7746
2019.06.26,00:00,1.1369,1.1390,1.1347,1.1373,6077
2019.06.27,00:00,1.1372,1.1381,1.1347,1.1367,6290
2019.06.28,00:00,1.1368,1.1392,1.1350,1.1373,5492
2019.07.01,00:00,1.1365,1.1370,1.1280,1.1287,6189
2019.07.02,00:00,1.1288,1.1320,1.1274,1.1289,5380
2019.07.03,00:00,1.1288,1.1310,1.1268,1.1279,5199
2019.07.04,00:00,1.1280,1.1294,1.1272,1.1285,2608
2019.07.05,00:00,1.1284,1.1287,1.1207,1.1225,5303
2019.07.08,00:00,1.1226,1.1233,1.1206,1.1215,3765
2019.07.09,00:00,1.1214,1.1218,1.1192,1.1207,3674
2019.07.10,00:00,1.1208,1.1263,1.1201,1.1253,6008
2019.07.11,00:00,1.1254,1.1285,1.1244,1.1253,6414
2019.07.12,00:00,1.1254,1.1274,1.1237,1.1269,4885
2019.07.15,00:00,1.1270,1.1283,1.1252,1.1260,3860
2019.07.16,00:00,1.1259,1.1262,1.1201,1.1210,4903
2019.07.17,00:00,1.1211,1.1233,1.1199,1.1227,4193
2019.07.18,00:00,1.1228,1.1279,1.1204,1.1277,6484
2019.07.19,00:00,1.1276,1.1281,1.1203,1.1220,6019
2019.07.22,00:00,1.1218,1.1224,1.1205,1.1208,4593
2019.07.23,00:00,1.1207,1.1208,1.1145,1.1151,4359
2019.07.24,00:00,1.1152,1.1155,1.1126,1.1142,4533
2019.07.25,00:00,1.1141,1.1187,1.1101,1.1147,7424
2019.07.26,00:00,1.1146,1.1150,1.1111,1.1127,4744
2019.07.29,00:00,1.1128,1.1150,1.1112,1.1145,4099
2019.07.30,00:00,1.1146,1.1160,1.1131,1.1154,5366
2019.07.31,00:00,1.1155,1.1161,1.1059,1.1070,8064
2019.08.01,00:00,1.1072,1.1095,1.1026,1.1082,9503
2019.08.02,00:00,1.1083,1.1116,1.1069,1.1110,10923
2019.08.05,00:00,1.1108,1.1214,1.1104,1.1213,9408
2019.08.06,00:00,1.1214,1.1249,1.1167,1.1201,9205
2019.08.07,00:00,1.1200,1.1241,1.1178,1.1201,10743
2019.08.08,00:00,1.1200,1.1232,1.1176,1.1193,8468
2019.08.09,00:00,1.1192,1.1222,1.1182,1.1199,6723
2019.08.12,00:00,1.1198,1.1230,1.1161,1.1215,7204
2019.08.13,00:00,1.1216,1.1228,1.1169,1.1172,9610
2019.08.14,00:00,1.1171,1.1190,1.1130,1.1140,9100
2019.08.15,00:00,1.1141,1.1157,1.1091,1.1106,10744
2019.08.16,00:00,1.1105,1.1111,1.1065,1.1089,7529
2019.08.19,00:00,1.1093,1.1113,1.1075,1.1079,5373
2019.08.20,00:00,1.1078,1.1106,1.1065,1.1097,5796
2019.08.21,00:00,1.1098,1.1106,1.1079,1.1087,5293
2019.08.22,00:00,1.1088,1.1112,1.1063,1.1080,7011
2019.08.23,00:00,1.1079,1.1152,1.1051,1.1143,8904
2019.08.26,00:00,1.1148,1.1163,1.1093,1.1099,10440
2019.08.27,00:00,1.1100,1.1115,1.1085,1.1093,6370
2019.08.28,00:00,1.1092,1.1097,1.1072,1.1081,5624
2019.08.29,00:00,1.1080,1.1092,1.1041,1.1057,6565
2019.08.30,00:00,1.1056,1.1059,1.0962,1.0981,7075
2019.09.02,00:00,1.0991,1.0996,1.0957,1.0969,4688
2019.09.03,00:00,1.0968,1.0978,1.0925,1.0971,7604
2019.09.04,00:00,1.0970,1.1037,1.0968,1.1034,6448
2019.09.05,00:00,1.1035,1.1084,1.1016,1.1034,7502
2019.09.06,00:00,1.1035,1.1056,1.1019,1.1027,6736
2019.09.09,00:00,1.1026,1.1067,1.1015,1.1048,5655
2019.09.10,00:00,1.1049,1.1058,1.1030,1.1048,5699
2019.09.11,00:00,1.1047,1.1055,1.0984,1.1008,4541
2019.09.12,00:00,1.1009,1.1086,1.0926,1.1063,10633
2019.09.13,00:00,1.1064,1.1109,1.1055,1.1073,6836
2019.09.16,00:00,1.1072,1.1085,1.0992,1.0999,6595
2019.09.17,00:00,1.1002,1.1074,1.0989,1.1071,6904
2019.09.18,00:00,1.1072,1.1075,1.1013,1.1032,7281
2019.09.19,00:00,1.1033,1.1073,1.1022,1.1041,6941
2019.09.20,00:00,1.1042,1.1067,1.0995,1.1016,6424
2019.09.23,00:00,1.1017,1.1024,1.0965,1.0994,6645
2019.09.24,00:00,1.0995,1.1023,1.0983,1.1018,6383
2019.09.25,00:00,1.1019,1.1020,1.0937,1.0943,6064
2019.09.26,00:00,1.0944,1.0966,1.0908,1.0917,5695
2019.09.27,00:00,1.0918,1.0958,1.0904,1.0940,6357
2019.09.30,00:00,1.0941,1.0947,1.0884,1.0897,5209
2019.10.01,00:00,1.0898,1.0942,1.0878,1.0931,7476
2019.10.02,00:00,1.0930,1.0963,1.0903,1.0960,6170
2019.10.03,00:00,1.0959,1.0998,1.0940,1.0970,7409
2019.10.04,00:00,1.0969,1.0998,1.0956,1.0978,6813
2019.10.07,00:00,1.0979,1.1000,1.0961,1.0970,6187
2019.10.08,00:00,1.0971,1.0995,1.0940,1.0955,7804
2019.10.09,00:00,1.0956,1.0989,1.0954,1.0972,5332
2019.10.10,00:00,1.0973,1.1033,1.0973,1.1008,8183
2019.10.11,00:00,1.1007,1.1062,1.1000,1.1041,9791
2019.10.14,00:00,1.1034,1.1042,1.1012,1.1024,6474
2019.10.15,00:00,1.1023,1.1045,1.0990,1.1030,8165
2019.10.16,00:00,1.1031,1.1085,1.1022,1.1072,8597
2019.10.17,00:00,1.1073,1.1139,1.1064,1.1126,8441
2019.10.18,00:00,1.1127,1.1171,1.1114,1.1170,6059
2019.10.21,00:00,1.1156,1.1178,1.1138,1.1149,5674
2019.10.22,00:00,1.1148,1.1156,1.1117,1.1124,5927
2019.10.23,00:00,1.1125,1.1139,1.1105,1.1131,4740
2019.10.24,00:00,1.1130,1.1162,1.1092,1.1104,6927
2019.10.25,00:00,1.1103,1.1122,1.1072,1.1079,4563
2019.10.28,00:00,1.1081,1.1106,1.1075,1.1097,4803
2019.10.29,00:00,1.1098,1.1118,1.1073,1.1111,5773
2019.10.30,00:00,1.1112,1.1154,1.1079,1.1152,7055
2019.10.31,00:00,1.1151,1.1175,1.1131,1.1151,6785
2019.11.01,00:00,1.1150,1.1171,1.1127,1.1162,6190
2019.11.04,00:00,1.1164,1.1174,1.1121,1.1121,5872
2019.11.05,00:00,1.1122,1.1139,1.1063,1.1074,5982
2019.11.06,00:00,1.1073,1.1092,1.1064,1.1067,5276
2019.11.07,00:00,1.1068,1.1091,1.1035,1.1048,7491
2019.11.08,00:00,1.1047,1.1054,1.1016,1.1020,5790
2019.11.11,00:00,1.1019,1.1042,1.1015,1.1031,4745
2019.11.12,00:00,1.1032,1.1038,1.1002,1.1010,5308
2019.11.13,00:00,1.1011,1.1019,1.0994,1.1007,5993
2019.11.14,00:00,1.1008,1.1026,1.0988,1.1021,4868
2019.11.15,00:00,1.1020,1.1056,1.1014,1.1051,4621
2019.11.18,00:00,1.1052,1.1089,1.1050,1.1071,3976
2019.11.19,00:00,1.1070,1.1083,1.1062,1.1077,4883
2019.11.20,00:00,1.1078,1.1080,1.1052,1.1075,5485
2019.11.21,00:00,1.1076,1.1096,1.1051,1.1061,5042
2019.11.22,00:00,1.1060,1.1086,1.1013,1.1019,4816
2019.11.25,00:00,1.1021,1.1031,1.1003,1.1013,5764
2019.11.26,00:00,1.1012,1.1025,1.1006,1.1022,5105
2019.11.27,00:00,1.1021,1.1022,1.0991,1.1005,4404
2019.11.28,00:00,1.1004,1.1017,1.0999,1.1010,3117
2019.11.29,00:00,1.1009,1.1027,1.0980,1.1019,4631
2019.12.02,00:00,1.1020,1.1090,1.1002,1.1076,5169
2019.12.03,00:00,1.1075,1.1092,1.1065,1.1081,5287
2019.12.04,00:00,1.1080,1.1115,1.1066,1.1077,5642
2019.12.05,00:00,1.1078,1.1107,1.1078,1.1103,3649
2019.12.06,00:00,1.1104,1.1109,1.1039,1.1058,5530
2019.12.09,00:00,1.1057,1.1077,1.1052,1.1064,4263
2019.12.10,00:00,1.1065,1.1097,1.1062,1.1092,3812
2019.12.11,00:00,1.1091,1.1144,1.1069,1.1132,5447
2019.12.12,00:00,1.1131,1.1199,1.1102,1.1183,8399
2019.12.13,00:00,1.1181,1.1192,1.1111,1.1122,9375
2019.12.16,00:00,1.1129,1.1157,1.1122,1.1138,4968
2019.12.17,00:00,1.1139,1.1174,1.1128,1.1152,5870
2019.12.18,00:00,1.1151,1.1152,1.1109,1.1115,5416
2019.12.19,00:00,1.1116,1.1143,1.1106,1.1123,5633
2019.12.20,00:00,1.1122,1.1124,1.1065,1.1077,4644
2019.12.23,00:00,1.1076,1.1095,1.1069,1.1089,4326
2019.12.24,00:00,1.1090,1.1093,1.1068,1.1086,5224
2019.12.26,00:00,1.1091,1.1108,1.1081,1.1095,2625
2019.12.27,00:00,1.1097,1.1187,1.1097,1.1175,6180
2019.12.30,00:00,1.1182,1.1220,1.1177,1.1200,6122
2019.12.31,00:00,1.1202,1.1238,1.1198,1.1208,5342
2020.01.02,00:00,1.1215,1.1224,1.1163,1.1171,5853
2020.01.03,00:00,1.1172,1.1179,1.1124,1.1160,6914
2020.01.06,00:00,1.1159,1.1205,1.1156,1.1195,5982
2020.01.07,00:00,1.1196,1.1197,1.1133,1.1147,6739
2020.01.08,00:00,1.1148,1.1167,1.1101,1.1109,7373
2020.01.09,00:00,1.1108,1.1120,1.1092,1.1106,5280
2020.01.10,00:00,1.1107,1.1128,1.1084,1.1116,4861
2020.01.13,00:00,1.1115,1.1146,1.1112,1.1135,5027
2020.01.14,00:00,1.1134,1.1144,1.1104,1.1126,6157
2020.01.15,00:00,1.1125,1.1162,1.1118,1.1151,5345
2020.01.16,00:00,1.1152,1.1172,1.1127,1.1137,4922
2020.01.17,00:00,1.1136,1.1142,1.1085,1.1089,4744
2020.01.20,00:00,1.1090,1.1101,1.1076,1.1096,3955
2020.01.21,00:00,1.1095,1.1117,1.1080,1.1082,4857
2020.01.22,00:00,1.1083,1.1097,1.1069,1.1092,5291
2020.01.23,00:00,1.1093,1.1108,1.1035,1.1055,6032
2020.01.24,00:00,1.1054,1.1061,1.1019,1.1027,5371
2020.01.27,00:00,1.1030,1.1037,1.1009,1.1017,5126
2020.01.28,00:00,1.1018,1.1024,1.0997,1.1021,5330
2020.01.29,00:00,1.1020,1.1027,1.0991,1.1010,5156
2020.01.30,00:00,1.1009,1.1038,1.1006,1.1031,5166
2020.01.31,00:00,1.1032,1.1095,1.1016,1.1091,5839
2020.02.03,00:00,1.1085,1.1090,1.1035,1.1058,5301
2020.02.04,00:00,1.1059,1.1063,1.1032,1.1044,6062
2020.02.05,00:00,1.1045,1.1047,1.0993,1.0999,5029
2020.02.06,00:00,1.0998,1.1013,1.0963,1.0980,5261
2020.02.07,00:00,1.0979,1.0984,1.0941,1.0945,6826
2020.02.10,00:00,1.0944,1.0957,1.0907,1.0910,5955
2020.02.11,00:00,1.0911,1.0924,1.0890,1.0918,5205
2020.02.12,00:00,1.0917,1.0925,1.0864,1.0871,5707
2020.02.13,00:00,1.0870,1.0888,1.0833,1.0839,5756
2020.02.14,00:00,1.0840,1.0860,1.0826,1.0831,4716
2020.02.17,00:00,1.0836,1.0850,1.0828,1.0836,3657
2020.02.18,00:00,1.0835,1.0836,1.0785,1.0794,5999
2020.02.19,00:00,1.0793,1.0811,1.0781,1.0808,5487
2020.02.20,00:00,1.0807,1.0820,1.0777,1.0786,7262
2020.02.21,00:00,1.0785,1.0863,1.0784,1.0846,6785
2020.02.24,00:00,1.0829,1.0871,1.0804,1.0851,8577
2020.02.25,00:00,1.0852,1.0889,1.0829,1.0880,9267
2020.02.26,00:00,1.0879,1.0908,1.0854,1.0882,10052
2020.02.27,00:00,1.0881,1.1005,1.0879,1.1002,11929
2020.02.28,00:00,1.1001,1.1052,1.0950,1.1026,13627
2020.03.02,00:00,1.1052,1.1184,1.1035,1.1138,15963
2020.03.03,00:00,1.1144,1.1212,1.1094,1.1169,17695
2020.03.04,00:00,1.1176,1.1187,1.1095,1.1133,11903
2020.03.05,00:00,1.1132,1.1244,1.1119,1.1231,11950
2020.03.06,00:00,1.1230,1.1354,1.1211,1.1283,18287
2020.03.09,00:00,1.1384,1.1495,1.1355,1.1438,30878
2020.03.10,00:00,1.1437,1.1437,1.1274,1.1308,24659
2020.03.11,00:00,1.1307,1.1366,1.1250,1.1258,18491
2020.03.12,00:00,1.1257,1.1332,1.1055,1.1176,34312
2020.03.13,00:00,1.1177,1.1221,1.1054,1.1107,30667
2020.03.16,00:00,1.1159,1.1235,1.1084,1.1167,35335
2020.03.17,00:00,1.1168,1.1188,1.0955,1.1015,25101
2020.03.18,00:00,1.1016,1.1044,1.0801,1.0932,30287
2020.03.19,00:00,1.0933,1.0981,1.0654,1.0665,40345
2020.03.20,00:00,1.0666,1.0830,1.0636,1.0681,38893
2020.03.23,00:00,1.0659,1.0826,1.0657,1.0745,35424
2020.03.24,00:00,1.0746,1.0887,1.0743,1.0811,28442
2020.03.25,00:00,1.0812,1.0893,1.0759,1.0880,22832
2020.03.26,00:00,1.0881,1.1058,1.0874,1.1034,24185
2020.03.27,00:00,1.1035,1.1146,1.0952,1.1140,23443
2020.03.30,00:00,1.1124,1.1143,1.1009,1.1046,20365
2020.03.31,00:00,1.1045,1.1050,1.0926,1.1029,21527
2020.04.01,00:00,1.1030,1.1036,1.0902,1.0946,17389
2020.04.02,00:00,1.0947,1.0963,1.0820,1.0854,17197
2020.04.03,00:00,1.0855,1.0858,1.0772,1.0809,14225
2020.04.06,00:00,1.0811,1.0835,1.0767,1.0793,14055
2020.04.07,00:00,1.0795,1.0925,1.0783,1.0890,13151
2020.04.08,00:00,1.0891,1.0901,1.0829,1.0856,11987
2020.04.09,00:00,1.0855,1.0951,1.0840,1.0927,11887
2020.04.10,00:00,1.0926,1.0952,1.0919,1.0938,7907
2020.04.13,00:00,1.0941,1.0967,1.0892,1.0907,9201
2020.04.14,00:00,1.0906,1.0990,1.0906,1.0981,10111
2020.04.15,00:00,1.0982,1.0989,1.0856,1.0908,9390
2020.04.16,00:00,1.0907,1.0910,1.0816,1.0860,12097
2020.04.17,00:00,1.0859,1.0892,1.0811,1.0874,11466
2020.04.20,00:00,1.0875,1.0896,1.0840,1.0868,10339
2020.04.21,00:00,1.0867,1.0879,1.0816,1.0859,11020
2020.04.22,00:00,1.0858,1.0884,1.0802,1.0822,8284
2020.04.23,00:00,1.0821,1.0846,1.0755,1.0777,12005
2020.04.24,00:00,1.0778,1.0829,1.0726,1.0821,10069
2020.04.27,00:00,1.0820,1.0859,1.0810,1.0831,9415
2020.04.28,00:00,1.0830,1.0887,1.0809,1.0821,8979
2020.04.29,00:00,1.0822,1.0885,1.0819,1.0873,9440
2020.04.30,00:00,1.0874,1.0972,1.0832,1.0950,12831
2020.05.01,00:00,1.0951,1.1017,1.0934,1.0982,8362
2020.05.04,00:00,1.0972,1.0973,1.0895,1.0902,9496
2020.05.05,00:00,1.0901,1.0925,1.0825,1.0842,9091
2020.05.06,00:00,1.0841,1.0843,1.0781,1.0797,8941
2020.05.07,00:00,1.0796,1.0838,1.0766,1.0830,11053
2020.05.08,00:00,1.0831,1.0875,1.0814,1.0839,8997
2020.05.11,00:00,1.0832,1.0849,1.0800,1.0806,9959
2020.05.12,00:00,1.0807,1.0884,1.0784,1.0846,9364
2020.05.13,00:00,1.0847,1.0896,1.0811,1.0818,10470
2020.05.14,00:00,1.0820,1.0823,1.0774,1.0806,9425
2020.05.15,00:00,1.0805,1.0849,1.0788,1.0819,9674
2020.05.18,00:00,1.0816,1.0926,1.0799,1.0914,8985
2020.05.19,00:00,1.0915,1.0975,1.0901,1.0920,9734
2020.05.20,00:00,1.0921,1.0998,1.0918,1.0978,9658
2020.05.21,00:00,1.0979,1.1007,1.0936,1.0947,9720
2020.05.22,00:00,1.0948,1.0953,1.0884,1.0901,8323
2020.05.25,00:00,1.0896,1.0913,1.0870,1.0893,4938
2020.05.26,00:00,1.0895,1.0995,1.0892,1.0975,8617
2020.05.27,00:00,1.0978,1.1030,1.0933,1.1006,13626
2020.05.28,00:00,1.1005,1.1093,1.0991,1.1079,12285
2020.05.29,00:00,1.1078,1.1144,1.1069,1.1097,14469
2020.06.01,00:00,1.1112,1.1153,1.1100,1.1131,12278
2020.06.02,00:00,1.1132,1.1195,1.1114,1.1169,13451
2020.06.03,00:00,1.1168,1.1257,1.1166,1.1235,13841
2020.06.04,00:00,1.1234,1.1361,1.1194,1.1336,15390
2020.06.05,00:00,1.1335,1.1383,1.1278,1.1291,15633
2020.06.08,00:00,1.1295,1.1319,1.1267,1.1290,12227
2020.06.09,00:00,1.1289,1.1363,1.1240,1.1336,13680
2020.06.10,00:00,1.1337,1.1421,1.1322,1.1375,15584
2020.06.11,00:00,1.1377,1.1403,1.1288,1.1294,18107
2020.06.12,00:00,1.1293,1.1339,1.1212,1.1255,17353
2020.06.15,00:00,1.1241,1.1332,1.1226,1.1324,15619
2020.06.16,00:00,1.1325,1.1352,1.1227,1.1260,15045
2020.06.17,00:00,1.1261,1.1293,1.1206,1.1242,13798
2020.06.18,00:00,1.1243,1.1261,1.1185,1.1204,12939
2020.06.19,00:00,1.1205,1.1254,1.1167,1.1176,11820
2020.06.22,00:00,1.1184,1.1269,1.1168,1.1261,10505
2020.06.23,00:00,1.1262,1.1348,1.1232,1.1308,13638
2020.06.24,00:00,1.1307,1.1325,1.1247,1.1255,12447
2020.06.25,00:00,1.1256,1.1259,1.1190,1.1216,12017
2020.06.26,00:00,1.1214,1.1238,1.1194,1.1218,9510
2020.06.29,00:00,1.1222,1.1287,1.1216,1.1240,9310
2020.06.30,00:00,1.1241,1.1261,1.1190,1.1232,10640
2020.07.01,00:00,1.1231,1.1274,1.1184,1.1249,9961
2020.07.02,00:00,1.1250,1.1302,1.1222,1.1238,9522
2020.07.03,00:00,1.1239,1.1252,1.1218,1.1248,9317
2020.07.06,00:00,1.1243,1.1345,1.1242,1.1309,9342
2020.07.07,00:00,1.1310,1.1332,1.1258,1.1274,10964
2020.07.08,00:00,1.1273,1.1351,1.1262,1.1331,10274
2020.07.09,00:00,1.1330,1.1370,1.1279,1.1284,12180
2020.07.10,00:00,1.1283,1.1324,1.1254,1.1299,9453
2020.07.13,00:00,1.1304,1.1374,1.1300,1.1344,10576
2020.07.14,00:00,1.1346,1.1408,1.1324,1.1401,11564
2020.07.15,00:00,1.1402,1.1451,1.1390,1.1411,10412
2020.07.16,00:00,1.1412,1.1441,1.1370,1.1381,11326
2020.07.17,00:00,1.1380,1.1443,1.1377,1.1428,8365
2020.07.20,00:00,1.1421,1.1467,1.1402,1.1443,11433
2020.07.21,00:00,1.1444,1.1539,1.1422,1.1532,12408
